"","X","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","Stem_wp_bar","Leak","wrong_vine","treatment","Rep","leaf_temp_C"
"2359",1371,"2019-08-01",2019,213,"9:23:52",55,"B1_R3",5,3,"2",0.003732586,13.45213921,264.6275526,0.207916061,-0.882032144,29.07101935,30.26043548,1.849583831,50.6115366,NA,NA,NA,NA,1,3,NA
"2360",1372,"2019-08-01",2019,213,"10:54:14",55,"B1_R3",5,3,"3",0.005012432,13.18491513,251.1023901,0.187804381,0.844341626,34.86717419,35.41691935,2.703172466,50.2376757,NA,NA,NA,NA,1,3,NA
"2361",1373,"2019-08-01",2019,213,"13:37:46",55,"B1_R3",5,3,"4",0.006071953,13.69074348,230.7832566,0.171757841,-0.882032144,38.07422258,38.68601935,3.545017336,45.43602344,NA,NA,NA,NA,1,3,NA
"2362",1374,"2019-08-01",2019,213,"16:49:23",55,"B1_R3",5,3,"5",0.00638863,12.50715503,257.6180495,0.194713156,0.844341626,38.49716452,38.90562581,3.289410369,50.76984165,NA,NA,NA,NA,1,3,NA
"2363",1375,"2019-08-01",2019,213,"9:17:39",67,"B1_R4",2,3,"2",0.004001964,11.84199907,279.0914512,0.209703813,0.844341626,29.92817742,31.2297871,1.962022857,49.90089633,NA,NA,NA,NA,1,1,NA
"2364",1376,"2019-08-01",2019,213,"11:12:02",67,"B1_R4",2,3,"3",0.004848944,14.43158444,246.5385878,0.198212125,-0.882032144,33.79638387,34.68267742,2.491055598,50.29970218,NA,NA,NA,NA,1,1,NA
"2365",1377,"2019-08-01",2019,213,"14:10:33",67,"B1_R4",2,3,"4",0.006331897,11.65590595,243.4506281,0.161569689,0.844341626,40.82050323,41.1042,3.877456486,49.18908468,NA,NA,NA,NA,1,1,NA
"2366",1378,"2019-08-01",2019,213,"16:55:14",67,"B1_R4",2,3,"5",0.00628869,16.53783344,231.0783933,0.210414676,-0.882032144,37.120925,37.7649,3.020837979,50.59807083,NA,NA,NA,NA,1,1,NA
"2367",1379,"2019-08-01",2019,213,"9:09:53",67,"B1_R4",3,3,"2",0.005588771,14.07844558,293.4466115,0.312093946,0.844341626,29.52526129,30.76514516,1.885747546,50.76916211,NA,NA,NA,NA,1,1,NA
"2368",1380,"2019-08-01",2019,213,"11:07:57",67,"B1_R4",3,3,"3",0.004625194,14.8305578,241.2934655,0.194980923,-0.882032144,34.12393226,35.05579677,2.410037487,52.41969356,NA,NA,NA,NA,1,1,NA
"2369",1381,"2019-08-01",2019,213,"14:04:18",67,"B1_R4",3,3,"4",0.006257457,11.35070323,259.4981748,0.178869265,0.844341626,39.78536129,40.72155806,3.483538747,49.91431788,NA,NA,NA,NA,1,1,NA
"2370",1382,"2019-08-01",2019,213,"16:51:47",67,"B1_R4",3,3,"5",0.005599795,13.6294372,248.502263,0.192930178,-0.882032144,36.6342875,37.5472625,2.92562041,50.10241304,NA,NA,NA,NA,1,1,NA
"2371",1383,"2019-08-01",2019,213,"9:02:16",67,"B1_R4",5,3,"2",0.004446086,14.23690536,277.8565203,0.256846583,0.844341626,28.73034839,30.07962258,1.803091967,50.38237269,NA,NA,NA,NA,1,1,NA
"2372",1384,"2019-08-01",2019,213,"11:02:56",67,"B1_R4",5,3,"3",0.004163621,11.06085049,268.6273349,0.177241705,-0.882032144,33.82325161,35.06005484,2.378948025,51.37667651,NA,NA,NA,NA,1,1,NA
"2373",1385,"2019-08-01",2019,213,"13:56:46",67,"B1_R4",5,3,"4",0.006009471,13.23457844,235.5310568,0.171470135,0.844341626,39.46278387,39.9224,3.489245017,50.30853032,NA,NA,NA,NA,1,1,NA
"2374",1386,"2019-08-01",2019,213,"16:48:00",67,"B1_R4",5,3,"5",0.005983451,14.17873344,245.5741623,0.198126803,-0.882032144,37.32745,37.804825,3.042335244,51.25267022,NA,NA,NA,NA,1,1,NA
"2375",1387,"2019-08-01",2019,213,"8:04:04",23,"B2_R1",1,3,"2",0.004702801,13.00601727,301.5163572,0.308779355,0.844341626,24.85444194,26.14725806,1.616555688,45.11560974,NA,NA,NA,NA,2,1,NA
"2376",1388,"2019-08-01",2019,213,"10:19:55",23,"B2_R1",1,3,"3",0.00520357,17.06737639,249.9313208,0.246941718,-0.882032144,31.49366774,32.55312258,2.180939766,49.91223443,NA,NA,NA,NA,2,1,NA
"2377",1389,"2019-08-01",2019,213,"13:00:15",23,"B2_R1",1,3,"4",0.010848325,20.12797178,270.1461282,0.405832924,0.844341626,36.84712903,38.22267419,2.826531622,50.844628,NA,NA,NA,NA,2,1,NA
"2378",1390,"2019-08-01",2019,213,"16:11:30",23,"B2_R1",1,3,"5",0.006999042,12.04448096,273.7832378,0.220653407,-0.882032144,38.2863625,38.984975,3.205267989,50.64858879,NA,NA,NA,NA,2,1,NA
"2379",1391,"2019-08-01",2019,213,"7:52:49",23,"B2_R1",3,3,"2",0.004108857,13.74089337,299.6282656,0.315372682,0.844341626,23.13644839,25.17873871,1.387382481,45.29676051,NA,NA,NA,NA,2,1,NA
"2380",1392,"2019-08-01",2019,213,"10:15:47",23,"B2_R1",3,3,"3",0.002555974,9.338428944,242.7843749,0.114673073,-0.882032144,31.40229677,32.10811613,2.238471164,49.48458798,NA,NA,NA,NA,2,1,NA
"2381",1393,"2019-08-01",2019,213,"12:53:47",23,"B2_R1",3,3,"4",0.011255867,20.78793039,265.9831333,0.406499193,0.844341626,36.79272903,37.9199,2.931054079,49.82841922,NA,NA,NA,NA,2,1,NA
"2382",1394,"2019-08-01",2019,213,"16:07:02",23,"B2_R1",3,3,"5",0.009937948,19.77610827,263.1983767,0.362617082,-0.882032144,37.192,38.4669,2.865750817,51.34325767,NA,NA,NA,NA,2,1,NA
"2383",1395,"2019-08-01",2019,213,"7:41:33",23,"B2_R1",5,3,"2",0.001398256,9.798919465,216.132015,0.09734012,0.844341626,23.56020323,24.19299032,1.453755249,48.28601535,NA,NA,NA,NA,2,1,NA
"2384",1396,"2019-08-01",2019,213,"10:10:33",23,"B2_R1",5,3,"3",0.008742908,19.1584793,298.4116385,0.521315191,-0.882032144,30.27548387,31.35802581,1.846606952,53.90021245,NA,NA,NA,NA,2,1,NA
"2385",1397,"2019-08-01",2019,213,"12:45:45",23,"B2_R1",5,3,"4",0.011160973,23.12627847,279.0672843,0.538806137,0.844341626,34.0721,36.45440968,2.268734304,50.58887438,NA,NA,NA,NA,2,1,NA
"2386",1398,"2019-08-01",2019,213,"16:03:23",23,"B2_R1",5,3,"5",0.011399403,21.83319812,268.1616999,0.441765513,-0.882032144,36.5401875,38.2650625,2.750800609,50.3080085,NA,NA,NA,NA,2,1,NA
"2387",1399,"2019-08-01",2019,213,"7:59:13",35,"B2_R2",2,3,"2",0.001620714,2.251748481,350.2935109,0.101153872,-0.882032144,25.29780323,26.50620323,1.620542833,46.48220322,NA,NA,NA,NA,2,2,NA
"2388",1400,"2019-08-01",2019,213,"10:21:01",35,"B2_R2",2,3,"3",0.007313571,15.8679704,279.1136949,0.316124754,0.844341626,33.73691935,35.03294839,2.418014904,50.31357019,NA,NA,NA,NA,2,2,NA
"2389",1401,"2019-08-01",2019,213,"12:52:23",35,"B2_R2",2,3,"4",0.005774949,16.03017027,228.4172823,0.197930167,-0.882032144,35.97757742,36.58748065,2.957606039,48.72946988,NA,NA,NA,NA,2,2,NA
"2390",1402,"2019-08-01",2019,213,"16:22:56",35,"B2_R2",2,3,"5",0.008164917,17.95731608,244.4458151,0.265450204,0.844341626,38.63287097,39.73527742,3.130580167,51.41901379,NA,NA,NA,NA,2,2,NA
"2391",1403,"2019-08-01",2019,213,"7:49:36",35,"B2_R2",3,3,"2",0.002705153,12.46508598,265.986037,0.188421231,-0.882032144,24.28658065,25.47590323,1.483774985,47.78775487,NA,NA,NA,NA,2,2,NA
"2392",1404,"2019-08-01",2019,213,"10:12:06",35,"B2_R2",3,3,"3",0.007391872,16.86804789,283.6934958,0.357803786,0.844341626,32.2979129,33.87183548,2.185465548,50.34426724,NA,NA,NA,NA,2,2,NA
"2393",1405,"2019-08-01",2019,213,"12:47:12",35,"B2_R2",3,3,"4",0.008038284,19.20124112,256.9180572,0.318281941,-0.882032144,34.55701935,35.35615806,2.639085444,49.8581568,NA,NA,NA,NA,2,2,NA
"2394",1406,"2019-08-01",2019,213,"16:16:33",35,"B2_R2",3,3,"5",0.007812442,14.3666701,262.2094079,0.242615154,0.844341626,38.6842129,39.53948387,3.261818127,50.41080981,NA,NA,NA,NA,2,2,NA
"2395",1407,"2019-08-01",2019,213,"7:43:17",35,"B2_R2",5,3,"2",0.004788106,12.34944945,316.0246473,0.360010092,-0.882032144,23.1691871,24.27615161,1.431561196,46.54043643,NA,NA,NA,NA,2,2,NA
"2396",1408,"2019-08-01",2019,213,"10:03:38",35,"B2_R2",5,3,"3",0.003879141,11.62879141,262.458428,0.175419757,0.844341626,31.53366774,32.17233226,2.250330874,49.77654443,NA,NA,NA,NA,2,2,NA
"2397",1409,"2019-08-01",2019,213,"12:42:29",35,"B2_R2",5,3,"4",0.009808041,20.40002556,278.2622519,0.442647378,-0.882032144,33.23199355,34.22589032,2.386456236,50.49031564,NA,NA,NA,NA,2,2,NA
"2398",1410,"2019-08-01",2019,213,"16:09:01",35,"B2_R2",5,3,"5",0.00964735,19.42569981,263.5574687,0.355374857,0.844341626,37.69133226,39.08561935,2.825162326,52.72022313,NA,NA,NA,NA,2,2,NA
"2399",1411,"2019-08-01",2019,213,"8:34:48",48,"B2_R3",2,3,"2",0.002707395,10.95678282,275.702953,0.178663666,-0.882032144,26.60034516,28.12455806,1.556714855,50.73372955,NA,NA,NA,NA,2,3,NA
"2400",1412,"2019-08-01",2019,213,"11:38:49",48,"B2_R3",2,3,"3",0.007516857,16.23092477,274.386961,0.309652449,0.844341626,34.84254839,36.4802,2.526666172,50.13952364,NA,NA,NA,NA,2,3,NA
"2401",1413,"2019-08-01",2019,213,"13:17:26",48,"B2_R3",2,3,"4",0.007341222,15.74904806,258.20479,0.254851665,-0.882032144,37.06400968,37.92312581,2.946417999,50.99138869,NA,NA,NA,NA,2,3,NA
"2402",1414,"2019-08-01",2019,213,"17:21:12",48,"B2_R3",2,3,"5",0.005344904,15.07197496,224.8840981,0.179169327,0.844341626,37.43928065,37.80286452,2.987252777,52.68941868,NA,NA,NA,NA,2,3,NA
"2403",1415,"2019-08-01",2019,213,"8:40:40",48,"B2_R3",4,3,"2",0.003257099,11.48683086,275.6419452,0.191178493,-0.882032144,27.93230323,28.92655161,1.752190955,50.63281724,NA,NA,NA,NA,2,3,NA
"2404",1416,"2019-08-01",2019,213,"11:31:25",48,"B2_R3",4,3,"3",0.001995923,8.422541157,136.1238953,0.05730941,0.844341626,37.29399032,36.77475484,3.40563469,48.18934603,NA,NA,NA,NA,2,3,NA
"2405",1417,"2019-08-01",2019,213,"13:24:07",48,"B2_R3",4,3,"4",0.010027272,19.323792,271.3459786,0.385397092,-0.882032144,36.46040645,38.04089355,2.743436474,50.63072728,NA,NA,NA,NA,2,3,NA
"2406",1418,"2019-08-01",2019,213,"17:14:37",48,"B2_R3",4,3,"5",0.002402542,10.65154201,137.2286683,0.073664064,0.844341626,38.3713129,38.47075484,3.177806516,52.93020479,NA,NA,NA,NA,2,3,NA
"2407",1419,"2019-08-01",2019,213,"8:47:56",48,"B2_R3",5,3,"2",0.002389339,9.987349515,247.5944071,0.126655577,-0.882032144,28.61526129,29.48444194,1.910053416,48.91429736,NA,NA,NA,NA,2,3,NA
"2408",1420,"2019-08-01",2019,213,"11:22:54",48,"B2_R3",5,3,"3",0.008967007,19.00415594,271.6409607,0.371499053,0.844341626,34.29130968,35.27251613,2.551754342,50.20239513,NA,NA,NA,NA,2,3,NA
"2409",1421,"2019-08-01",2019,213,"13:29:27",48,"B2_R3",5,3,"4",0.008369022,17.40776477,256.9971088,0.287348832,-0.882032144,37.20755806,38.2837871,3.000564595,49.93967192,NA,NA,NA,NA,2,3,NA
"2410",1422,"2019-08-01",2019,213,"17:09:41",48,"B2_R3",5,3,"5",0.007463048,17.51742102,260.1647125,0.292524116,0.844341626,37.27598065,37.87642258,2.618752148,57.18774311,NA,NA,NA,NA,2,3,NA
"2411",1423,"2019-08-01",2019,213,"9:13:27",27,"B3_R1",1,3,"2",0.002683458,10.23529876,252.3726471,0.1356714,-0.882032144,29.95659677,31.06292903,2.000774755,49.67465459,NA,NA,NA,NA,3,1,NA
"2412",1424,"2019-08-01",2019,213,"12:05:14",27,"B3_R1",1,3,"3",0.009416576,17.61488251,273.3785181,0.350278993,0.844341626,36.54399032,37.91386452,2.810992519,50.38496371,NA,NA,NA,NA,3,1,NA
"2413",1425,"2019-08-01",2019,213,"14:10:06",27,"B3_R1",1,3,"4",0.00926003,18.69582864,253.0008313,0.304520397,-0.882032144,38.1940129,39.32489355,3.1338633,50.25905006,NA,NA,NA,NA,3,1,NA
"2414",1426,"2019-08-01",2019,213,"17:41:10",27,"B3_R1",1,3,"5",0.005901128,13.37491087,257.0606415,0.205010236,0.844341626,36.98854839,37.5124871,2.902519586,52.41723344,NA,NA,NA,NA,3,1,NA
"2415",1427,"2019-08-01",2019,213,"9:06:16",27,"B3_R1",3,3,"2",0.005441031,15.30235107,288.6102322,0.323877763,-0.882032144,28.78912581,30.01026774,1.77726462,51.50627312,NA,NA,NA,NA,3,1,NA
"2416",1428,"2019-08-01",2019,213,"11:59:04",27,"B3_R1",3,3,"3",0.008077113,16.343853,267.0874892,0.293214252,0.844341626,36.35679677,37.41469032,2.846263695,50.24981005,NA,NA,NA,NA,3,1,NA
"2417",1429,"2019-08-01",2019,213,"14:05:33",27,"B3_R1",3,3,"4",0.011194064,18.18520594,277.1925917,0.39764247,-0.882032144,37.68777097,39.00012258,2.965124282,50.95335006,NA,NA,NA,NA,3,1,NA
"2418",1430,"2019-08-01",2019,213,"17:34:50",27,"B3_R1",3,3,"5",0.007789949,19.10040584,256.0368965,0.312494242,0.844341626,36.68987742,37.5038871,2.574383601,55.93124957,NA,NA,NA,NA,3,1,NA
"2419",1431,"2019-08-01",2019,213,"8:59:21",27,"B3_R1",6,3,"2",0.00381432,13.29493161,270.1299003,0.21634638,-0.882032144,28.34300323,29.39673548,1.822965326,49.778986,NA,NA,NA,NA,3,1,NA
"2420",1432,"2019-08-01",2019,213,"11:51:09",27,"B3_R1",6,3,"3",0.010416712,18.82075998,281.4052654,0.423268666,0.844341626,35.58761935,37.17247742,2.620878367,50.49767118,NA,NA,NA,NA,3,1,NA
"2421",1433,"2019-08-01",2019,213,"14:00:44",27,"B3_R1",6,3,"4",0.011190831,17.06617416,288.5393749,0.420546182,-0.882032144,37.52748387,38.72505161,2.81664812,53.03845236,NA,NA,NA,NA,3,1,NA
"2422",1434,"2019-08-01",2019,213,"17:29:01",27,"B3_R1",6,3,"5",0.007080543,17.17947033,257.362148,0.276693061,0.844341626,36.86095484,37.56462581,2.620727958,55.92995683,NA,NA,NA,NA,3,1,NA
"2423",1435,"2019-08-01",2019,213,"8:25:57",45,"B3_R2",2,3,"2",0.00386911,11.85677422,298.8360705,0.261087672,-0.882032144,26.10930968,27.66437419,1.553063858,49.52894937,NA,NA,NA,NA,3,2,NA
"2424",1436,"2019-08-01",2019,213,"10:46:04",45,"B3_R2",2,3,"3",0.008213954,18.10787056,270.8264978,0.34289761,0.844341626,34.40364194,35.95301613,2.514583634,49.55009803,NA,NA,NA,NA,3,2,NA
"2425",1437,"2019-08-01",2019,213,"13:09:12",45,"B3_R2",2,3,"4",0.00803519,17.25060474,257.3166,0.283130026,-0.882032144,36.68251613,37.55175806,2.92520603,50.34788966,NA,NA,NA,NA,3,2,NA
"2426",1438,"2019-08-01",2019,213,"16:41:55",45,"B3_R2",2,3,"5",0.008520667,16.42674911,272.6283962,0.315401329,0.844341626,37.78982581,38.75048387,2.784654937,54.77067503,NA,NA,NA,NA,3,2,NA
"2427",1439,"2019-08-01",2019,213,"8:20:00",45,"B3_R2",3,3,"2",0.003992193,16.09932479,276.499421,0.287217411,-0.882032144,25.57122581,27.00547097,1.466174634,50.92896699,NA,NA,NA,NA,3,2,NA
"2428",1440,"2019-08-01",2019,213,"10:39:26",45,"B3_R2",3,3,"3",0.007031711,14.08220164,276.3867186,0.267365852,0.844341626,35.24495806,36.04842258,2.709965892,50.38648858,NA,NA,NA,NA,3,2,NA
"2429",1441,"2019-08-01",2019,213,"13:05:04",45,"B3_R2",3,3,"4",0.007112043,15.37527,263.4132546,0.259148449,-0.882032144,35.94635484,37.14189355,2.81936696,49.29025221,NA,NA,NA,NA,3,2,NA
"2430",1442,"2019-08-01",2019,213,"16:35:14",45,"B3_R2",3,3,"5",0.006645223,11.95385463,287.4039186,0.25077738,0.844341626,37.03544194,38.90945484,2.69785046,51.75893852,NA,NA,NA,NA,3,2,NA
"2431",1443,"2019-08-01",2019,213,"8:16:19",45,"B3_R2",5,3,"2",0.003015179,8.433919211,304.905195,0.188708263,-0.882032144,25.80548065,27.00972581,1.648807291,47.10166185,NA,NA,NA,NA,3,2,NA
"2432",1444,"2019-08-01",2019,213,"10:31:33",45,"B3_R2",5,3,"3",0.007866076,16.94531972,276.551229,0.335326935,0.844341626,34.11407742,35.50024516,2.460289221,50.23153808,NA,NA,NA,NA,3,2,NA
"2433",1445,"2019-08-01",2019,213,"13:00:45",45,"B3_R2",5,3,"4",0.010413827,16.85962885,299.7840438,0.464646521,-0.882032144,35.76865484,37.63017742,2.405959821,53.44559411,NA,NA,NA,NA,3,2,NA
"2434",1446,"2019-08-01",2019,213,"16:30:24",45,"B3_R2",5,3,"5",0.009505317,17.41388201,277.6608351,0.363462949,0.844341626,38.06655484,39.45232903,2.721204254,55.00573186,NA,NA,NA,NA,3,2,NA
"2435",1447,"2019-08-01",2019,213,"8:50:09",54,"B3_R3",2,3,"2",0.001204271,5.957119923,221.5470593,0.060012456,0.844341626,29.74885806,30.55638065,1.993388263,50.15299801,NA,NA,NA,NA,3,3,NA
"2436",1448,"2019-08-01",2019,213,"10:53:50",54,"B3_R3",2,3,"3",0.005531986,13.87696403,268.7085522,0.234283313,-0.882032144,33.68366452,35.08095806,2.424345211,49.79263387,NA,NA,NA,NA,3,3,NA
"2437",1449,"2019-08-01",2019,213,"13:45:46",54,"B3_R3",2,3,"4",0.010064521,16.61782083,282.47571,0.369048336,0.844341626,38.07472903,39.60354839,2.845781948,52.88602877,NA,NA,NA,NA,3,3,NA
"2438",1450,"2019-08-01",2019,213,"16:37:18",54,"B3_R3",2,3,"5",0.00610114,16.3310562,226.9779997,0.201004524,-0.882032144,37.440025,38.2962625,3.058516586,50.25018266,NA,NA,NA,NA,3,3,NA
"2439",1451,"2019-08-01",2019,213,"8:43:20",54,"B3_R3",4,3,"2",0.00217221,9.750331504,244.8823104,0.120202947,0.844341626,28.59137742,29.66758387,1.824280403,50.32259671,NA,NA,NA,NA,3,3,NA
"2440",1452,"2019-08-01",2019,213,"10:49:34",54,"B3_R3",4,3,"3",0.008589052,19.18694038,283.3023954,0.425340987,-0.882032144,33.01383548,34.87706129,2.165093964,51.53165324,NA,NA,NA,NA,3,3,NA
"2441",1453,"2019-08-01",2019,213,"13:41:05",54,"B3_R3",4,3,"4",0.012842092,17.79638017,292.1752337,0.481015382,0.844341626,38.74117097,39.97418065,2.847842753,55.1302872,NA,NA,NA,NA,3,3,NA
"2442",1454,"2019-08-01",2019,213,"16:33:59",54,"B3_R3",4,3,"5",0.008545051,16.26651097,266.7376753,0.293062845,-0.882032144,37.4381125,38.36645,2.999320301,50.92170481,NA,NA,NA,NA,3,3,NA
"2443",1455,"2019-08-01",2019,213,"8:37:57",54,"B3_R3",6,3,"2",0.004259121,9.463526714,313.1054578,0.250648885,0.844341626,28.27256452,29.65262903,1.768810661,49.96786792,NA,NA,NA,NA,3,3,NA
"2444",1456,"2019-08-01",2019,213,"10:45:46",54,"B3_R3",6,3,"3",0.00663454,15.1941154,282.2598248,0.305307437,-0.882032144,33.38111935,34.68810645,2.267464182,52.12682757,NA,NA,NA,NA,3,3,NA
"2445",1457,"2019-08-01",2019,213,"13:34:12",54,"B3_R3",6,3,"4",0.011639454,19.04819975,276.6894632,0.416536236,0.844341626,38.42109032,39.71406129,2.944426791,52.95440908,NA,NA,NA,NA,3,3,NA
"2446",1458,"2019-08-01",2019,213,"16:30:27",54,"B3_R3",6,3,"5",0.002920344,9.387674753,196.9594999,0.087518161,-0.882032144,38.1084125,38.4835125,3.269276598,50.15157168,NA,NA,NA,NA,3,3,NA
"2447",1459,"2019-08-15",2019,227,"06:00:33",34,"B1_R2",1,1,"1",0.000249554,-0.057485403,395.0475907,0.020525757,0.803964145,21.58139032,22.81171613,1.210462374,49.36074654,-2.4,NA,"No","No",1,2,NA
"2448",1460,"2019-08-15",2019,227,"8:44:19",34,"B1_R2",1,1,"2",0.00535724,13.37381356,263.3027134,0.213113259,0.804241053,34.61519032,35.79735806,2.562416472,50.26079187,-9.4,NA,"No","No",1,2,"22.6"
"2449",1461,"2019-08-15",2019,227,"11:18:27",34,"B1_R2",1,1,"3",0.006291636,14.60844409,240.382235,0.17316362,0.906757924,40.45243548,41.16467097,3.609711869,50.52286236,-14.6,NA,"No","No",1,2,"34.3"
"2450",1462,"2019-08-15",2019,227,"13:44:36",34,"B1_R2",1,1,"4",0.006403599,5.006042684,299.8976113,0.13014682,0.804241053,45.5247,46.28078065,4.743798313,50.11465716,-12.1,-8.4,"No","No",1,2,"40.1"
"2451",1463,"2019-08-15",2019,227,"16:35:07",34,"B1_R2",1,1,"5",0.005806621,10.09377547,181.3041594,0.088746575,0.906757924,46.23440323,47.05570323,6.261606579,37.42541466,-15.2,NA,"No","No",1,2,"37.5"
"2452",1464,"2019-08-15",2019,227,NA,34,"B1_R2",2,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2453",1465,"2019-08-15",2019,227,NA,34,"B1_R2",2,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2454",1466,"2019-08-15",2019,227,NA,34,"B1_R2",2,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2455",1467,"2019-08-15",2019,227,NA,34,"B1_R2",2,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2456",1468,"2019-08-15",2019,227,NA,34,"B1_R2",2,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2457",1469,"2019-08-15",2019,227,NA,34,"B1_R2",3,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2458",1470,"2019-08-15",2019,227,NA,34,"B1_R2",3,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2459",1471,"2019-08-15",2019,227,NA,34,"B1_R2",3,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2460",1472,"2019-08-15",2019,227,NA,34,"B1_R2",3,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2461",1473,"2019-08-15",2019,227,NA,34,"B1_R2",3,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2462",1474,"2019-08-15",2019,227,"05:58:18",34,"B1_R2",4,1,"1",0.000462128,23.81201691,-632.3958345,0.038427135,0.795916873,21.50915806,22.9256871,1.202662279,48.89253429,-1.7,NA,"No","No",1,2,NA
"2463",1475,"2019-08-15",2019,227,"8:35:40",34,"B1_R2",4,1,"2",0.004706669,12.48119252,255.1200612,0.18179006,0.804241053,34.06167742,34.29363548,2.625671734,50.37143576,-11.1,NA,"No","No",1,2,"18.4"
"2464",1476,"2019-08-15",2019,227,"11:13:12",34,"B1_R2",4,1,"3",0.008426297,20.79156551,244.0296107,0.256132752,0.906757924,39.50021613,40.43424516,3.340769404,51.10083315,-13.4,NA,"No","No",1,2,"32.3"
"2465",1477,"2019-08-15",2019,227,"13:37:27",34,"B1_R2",4,1,"4",0.003884114,4.116641245,276.304015,0.075188671,0.804241053,45.71546452,45.78445484,4.91714128,50.64851193,-13.1,-9.5,"No","No",1,2,"40.8"
"2466",1478,"2019-08-15",2019,227,"16:30:32",34,"B1_R2",4,1,"5",0.006370801,10.81623165,219.5495394,0.116302838,0.906757924,44.65038387,47.17463226,5.294813668,38.71871295,-13.1,NA,"No","No",1,2,"36.1"
"2467",1479,"2019-08-15",2019,227,"05:55:48",34,"B1_R2",5,1,"1",0.001038478,-1.4838264,419.8851687,0.081333895,0.83759414,22.58305484,23.56999355,1.2884455,50.05680583,-2.4,NA,"No","No",1,2,NA
"2468",1480,"2019-08-15",2019,227,"8:28:56",34,"B1_R2",5,1,"2",0.00756876,15.2854274,301.4492373,0.40216213,0.804241053,31.33659677,32.87596129,2.015287616,51.49289095,-7.5,NA,"No","No",1,2,"22"
"2469",1481,"2019-08-15",2019,227,"11:06:19",34,"B1_R2",5,1,"3",0.011715622,25.28156633,278.6103541,0.42589309,0.906757924,38.15079677,39.79076129,2.910287253,51.85504023,-12.1,NA,"No","No",1,2,"28.4"
"2470",1482,"2019-08-15",2019,227,"13:31:50",34,"B1_R2",5,1,"4",0.009136699,12.26751965,255.8039482,0.201432206,0.804241053,44.72579677,45.3721871,4.460466532,51.32376208,-12.9,-8.5,"No","No",1,2,"36.4"
"2471",1483,"2019-08-15",2019,227,"16:26:17",34,"B1_R2",5,1,"5",0.012275928,17.79208634,255.4990833,0.2560725,0.906757924,45.12859677,47.2584,4.762039266,45.66499485,-11.5,NA,"No","No",1,2,"34.6"
"2472",1484,"2019-08-15",2019,227,NA,34,"B1_R2",6,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2473",1485,"2019-08-15",2019,227,NA,34,"B1_R2",6,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2474",1486,"2019-08-15",2019,227,NA,34,"B1_R2",6,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2475",1487,"2019-08-15",2019,227,NA,34,"B1_R2",6,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2476",1488,"2019-08-15",2019,227,NA,34,"B1_R2",6,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2477",1489,"2019-08-15",2019,227,NA,55,"B1_R3",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2478",1490,"2019-08-15",2019,227,NA,55,"B1_R3",1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2479",1491,"2019-08-15",2019,227,NA,55,"B1_R3",1,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2480",1492,"2019-08-15",2019,227,NA,55,"B1_R3",1,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2481",1493,"2019-08-15",2019,227,NA,55,"B1_R3",1,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"2482",1494,"2019-08-15",2019,227,"6:16:12",55,"B1_R3",2,1,"1",0.000157101,-0.432809018,452.8872468,0.011184146,0.817082217,23.47229355,24.21945484,1.392430859,49.72215392,-2.2,NA,"No","No",1,3,NA
